tld,urlLen,domainlength,fileNameLen,pathurlRatio,NumberofDotsinURL,Query_DigitCount,LongestPathTokenLength,delimeter_Domain,delimeter_path,SymbolCount_Domain,Entropy_URL,Entropy_Domain,count_hyphen,count_slash,count_question_mark,count_equal,count_at,count_excl,count_tilde,count_comma,count_plus,count_star,count_hash,count_dollar,class
3,72,5,36,0.583333333,3,0,36,0,7,0,3.871792128,1.921928095,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,49,5,13,0.387755102,3,0,13,0,3,0,3.727217001,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,53,5,17,0.433962264,3,0,17,0,3,0,3.763558599,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,48,5,12,0.375,3,0,12,0,3,0,3.873235826,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,73,8,27,0.493150685,4,0,27,0,7,0,4.282197296,2.75,3,5,0,0,0,0,0,0,0,0,0,0,benign
3,78,8,32,0.525641026,4,0,32,0,8,0,4.284422556,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,78,8,32,0.525641026,4,0,32,0,8,0,4.395593314,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,61,8,23,0.393442623,4,0,23,0,5,0,4.290777839,2.75,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,77,8,31,0.519480519,4,0,31,0,8,0,4.270567278,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,77,8,31,0.519480519,4,0,31,0,8,0,4.243116824,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,77,8,31,0.519480519,4,0,31,0,8,0,4.228161132,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,78,8,32,0.525641026,4,0,32,0,8,0,4.346811173,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,75,8,29,0.506666667,4,0,29,0,8,0,4.246722465,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,78,8,32,0.525641026,4,0,32,0,8,0,4.113234111,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,79,8,33,0.53164557,4,0,33,0,8,0,4.16633355,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,82,8,36,0.548780488,4,0,36,0,8,0,4.30500503,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,61,10,14,0.37704918,4,0,14,0,4,0,4.268719696,2.921928095,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,69,16,19,0.536231884,3,0,19,0,8,0,4.183208073,2.780639062,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,60,16,0,0.466666667,2,0,17,0,5,0,3.981338258,2.780639062,0,5,0,0,0,0,0,0,0,0,0,0,benign
3,40,23,0,0.025,2,0,0,0,1,0,3.218542602,3.087929347,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,94,8,40,0.521276596,4,0,40,0,8,0,4.143448226,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,95,8,41,0.526315789,4,0,41,0,10,0,4.277187832,2.75,6,5,0,0,0,0,0,0,0,0,0,0,benign
3,95,8,41,0.526315789,4,0,41,0,10,0,4.267144966,2.75,6,5,0,0,0,0,0,0,0,0,0,0,benign
3,92,8,38,0.510869565,4,0,38,0,8,0,4.224165211,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,95,8,41,0.526315789,4,0,41,0,9,0,4.157027476,2.75,5,5,0,0,0,0,0,0,0,0,0,0,benign
3,89,8,39,0.539325843,4,0,39,0,8,0,4.259588259,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,41,8,0,0.024390244,3,0,0,0,1,0,3.613337314,2.75,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,106,19,0,0.669811321,2,0,31,0,12,0,4.30126224,3.260828171,7,7,0,0,0,0,0,0,0,0,0,0,benign
3,50,16,17,0.36,3,0,17,0,2,0,3.821441945,3.327819531,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,98,19,24,0.530612245,3,1,26,0,8,0,4.146593601,3.366091329,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,98,19,24,0.530612245,3,1,26,0,8,0,4.146593601,3.366091329,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,110,19,26,0.490909091,3,0,26,0,8,0,4.098240448,3.366091329,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,115,19,26,0.469565217,3,0,26,0,8,0,4.159730296,3.366091329,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,110,19,26,0.490909091,3,0,26,0,8,0,4.187179291,3.366091329,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,110,19,26,0.490909091,3,0,26,0,8,0,4.206700753,3.366091329,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,110,19,26,0.490909091,3,0,26,0,8,0,4.156795419,3.366091329,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,111,19,26,0.486486486,3,0,26,0,8,0,4.172428758,3.366091329,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,102,19,31,0.578431373,3,1,31,0,9,0,4.065843132,3.366091329,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,102,19,31,0.578431373,3,1,31,0,9,0,4.065843132,3.366091329,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,126,19,29,0.452380952,3,1,29,0,9,0,4.23740865,3.366091329,2,4,1,2,0,0,0,0,0,0,0,0,benign
3,44,19,0,0.204545455,2,0,4,0,3,0,3.940759833,3.326360408,0,5,0,0,0,0,0,0,0,0,0,0,benign
3,31,14,0,0.032258065,2,0,0,0,1,0,3.101881223,2.753434386,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,58,17,18,0.431034483,3,0,18,0,3,0,3.871500685,3.337175341,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,50,17,10,0.34,2,0,10,0,2,0,3.739877575,3.337175341,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,61,12,23,0.540983607,3,0,23,0,3,0,3.815721497,2.918295834,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,61,12,23,0.540983607,3,0,23,0,3,0,3.815721497,2.918295834,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,53,12,14,0.471698113,3,0,14,0,3,0,4.195675663,2.918295834,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,63,12,24,0.555555556,3,0,24,0,3,0,3.98971917,2.918295834,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,64,12,25,0.5625,3,0,25,0,3,0,4.011027604,2.918295834,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,63,12,24,0.555555556,3,0,24,0,3,0,3.98971917,2.918295834,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,59,12,22,0.525423729,3,0,22,0,3,0,4.030006615,2.918295834,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,47,12,9,0.404255319,3,0,9,0,3,0,3.848884617,2.918295834,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,65,12,17,0.569230769,2,0,17,0,4,0,3.868220251,2.355388542,1,5,0,0,0,0,0,0,0,0,0,0,benign
3,60,12,6,0.533333333,2,0,12,0,5,0,3.745620769,2.355388542,2,5,0,0,0,0,0,0,0,0,0,0,benign
3,45,12,12,0.377777778,2,0,12,0,3,0,3.535066237,2.355388542,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,45,12,12,0.377777778,2,0,12,0,3,0,3.509035634,2.355388542,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,49,12,16,0.428571429,2,0,16,0,3,0,3.749574242,2.355388542,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,47,12,14,0.404255319,2,0,14,0,3,0,3.579061134,2.355388542,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,44,12,11,0.363636364,2,0,11,0,3,0,3.668986958,2.355388542,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,46,12,13,0.391304348,2,0,13,0,3,0,3.549255397,2.355388542,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,45,12,12,0.377777778,2,0,12,0,3,0,3.443513753,2.355388542,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,45,12,12,0.377777778,2,0,12,0,3,0,3.578001151,2.355388542,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,46,12,13,0.391304348,2,0,13,0,3,0,3.56140633,2.355388542,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,45,12,12,0.377777778,2,0,12,0,3,0,3.650410305,2.355388542,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,54,12,7,0.481481481,2,0,10,0,3,0,3.777551119,2.355388542,0,5,0,0,0,0,0,0,0,0,0,0,benign
2,61,18,0,0.459016393,2,0,9,0,5,0,3.780429873,2.947702779,1,6,0,0,0,0,0,0,0,0,0,0,benign
3,82,22,0,0.536585366,2,0,31,0,9,0,4.207751647,3.663532755,4,7,0,0,0,0,0,0,0,0,0,0,benign
3,94,8,43,0.553191489,4,0,43,0,11,0,4.164855849,2.75,7,5,0,0,0,0,0,0,0,0,0,0,benign
3,95,16,0,0.663157895,2,0,50,0,12,0,4.231168425,3.125,7,7,0,0,0,0,0,0,0,0,0,0,benign
3,85,16,0,0.623529412,2,0,40,0,11,0,3.994032985,3.125,6,7,0,0,0,0,0,0,0,0,0,0,benign
3,90,8,39,0.533333333,4,0,39,0,8,0,4.196001498,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,87,8,36,0.517241379,4,0,36,0,8,0,4.308766613,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,92,8,40,0.532608696,4,0,40,0,9,0,4.387581437,2.75,5,5,0,0,0,0,0,0,0,0,0,0,benign
3,76,8,24,0.434210526,4,0,24,0,6,0,4.445947226,2.75,2,5,0,0,0,0,0,0,0,0,0,0,benign
3,40,15,0,0.025,2,1,0,0,1,0,3.886842188,3.189898095,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,40,15,0,0.025,2,1,0,0,1,0,3.970175521,3.189898095,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,78,14,14,0.192307692,3,0,14,0,2,0,4.270128498,3.039148672,5,3,1,0,0,0,0,0,0,0,0,0,benign
3,90,14,14,0.166666667,3,0,14,0,2,0,4.478605196,3.039148672,8,3,1,0,0,0,0,0,0,0,0,0,benign
3,41,17,0,0.024390244,2,1,0,0,1,0,4.08385619,3.381580488,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,41,17,0,0.024390244,2,1,0,0,1,0,4.00385619,3.381580488,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,40,17,0,0.025,2,1,0,0,1,0,4.001629167,3.381580488,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,94,8,30,0.414893617,4,0,30,0,7,0,4.223686857,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,95,8,31,0.421052632,4,0,31,0,8,0,4.287758775,2.75,5,5,0,0,0,0,0,0,0,0,0,0,benign
3,94,8,30,0.414893617,4,0,30,0,7,0,4.279242413,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,68,14,0,0.294117647,4,0,14,0,4,0,3.886072611,3.182005815,1,5,0,0,0,0,0,0,0,0,0,0,benign
3,100,22,0,0.62,2,0,49,0,10,0,4.128461167,3.2089873,5,7,0,0,0,0,0,0,0,0,0,0,benign
3,79,22,0,0.518987342,2,0,28,0,8,0,4.100853357,3.2089873,3,7,0,0,0,0,0,0,0,0,0,0,benign
3,77,22,0,0.506493506,2,0,26,0,8,0,4.088057155,3.2089873,3,7,0,0,0,0,0,0,0,0,0,0,benign
3,76,22,0,0.5,2,0,25,0,8,0,4.07202756,3.2089873,3,7,0,0,0,0,0,0,0,0,0,0,benign
3,131,22,0,0.709923664,2,0,80,0,16,0,4.427355069,3.2089873,11,7,0,0,0,0,0,0,0,0,0,0,benign
3,79,22,0,0.518987342,2,0,28,0,9,0,3.963954488,3.2089873,4,7,0,0,0,0,0,0,0,0,0,0,benign
3,36,19,0,0.027777778,2,0,0,0,1,0,3.697845823,3.471354487,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,46,19,10,0.239130435,3,0,10,0,2,0,3.695501149,3.176110252,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,64,22,17,0.40625,2,0,17,0,4,0,4.011411724,2.954003642,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,92,19,0,0.619565217,2,0,44,0,12,0,4.306532244,3.431623566,7,7,0,0,0,0,0,0,0,0,0,0,benign
3,110,19,0,0.681818182,2,0,62,0,13,0,4.303755632,3.431623566,8,7,0,0,0,0,0,0,0,0,0,0,benign
3,103,19,0,0.660194175,2,0,55,0,15,0,4.365290445,3.431623566,10,7,0,0,0,0,0,0,0,0,0,0,benign
3,99,19,0,0.646464646,2,0,51,0,14,0,4.083633343,3.431623566,9,7,0,0,0,0,0,0,0,0,0,0,benign
3,76,19,0,0.539473684,2,0,28,0,8,0,3.989626305,3.431623566,3,7,0,0,0,0,0,0,0,0,0,0,benign
2,59,16,27,0.474576271,2,0,27,0,4,0,3.74960984,3.030639062,3,3,0,0,0,0,0,0,0,0,0,0,benign
3,107,20,48,0.663551402,2,0,48,0,9,0,4.109966298,3.021928095,7,4,0,0,0,0,0,0,0,0,0,0,benign
3,52,13,22,0.442307692,2,0,22,0,3,0,3.604961212,3.085055103,2,3,0,0,0,0,0,0,0,0,0,0,benign
3,44,12,9,0.363636364,3,0,9,0,3,0,3.624518655,2.918295834,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,52,12,11,0.461538462,3,0,11,0,3,0,3.86382639,2.918295834,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,35,18,0,0.028571429,2,0,0,0,1,0,3.522571589,3.155221529,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,82,8,38,0.573170732,4,0,38,0,9,0,4.359787601,2.75,5,5,0,0,0,0,0,0,0,0,0,0,benign
3,59,11,13,0.372881356,3,2,13,0,3,0,4.150410873,3.277613437,0,4,1,2,0,0,0,0,0,0,0,0,benign
3,84,11,0,0.55952381,3,0,23,0,7,0,4.024744513,2.845350937,3,6,0,0,0,0,0,0,0,0,0,0,benign
3,93,8,44,0.569892473,4,0,44,0,12,0,4.280287094,2.75,8,5,0,0,0,0,0,0,0,0,0,0,benign
2,49,8,8,0.530612245,3,0,11,0,4,0,3.792837797,2.25,0,5,0,0,0,0,0,0,0,0,0,0,benign
3,39,22,0,0.025641026,2,0,0,0,1,0,3.509275071,3.459431619,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,61,9,14,0.360655738,3,0,14,0,3,0,3.707304711,3.169925001,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,69,9,21,0.434782609,3,0,21,0,4,0,3.829480619,3.169925001,2,4,0,0,0,0,0,0,0,0,0,0,benign
3,26,9,0,0.038461538,2,0,0,0,1,0,3.251629167,2.725480557,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,41,11,0,0.024390244,3,0,0,0,1,0,3.73366069,3.277613437,1,3,0,0,0,0,0,0,0,0,0,0,benign
3,51,11,10,0.215686275,4,0,10,0,2,0,4.253212018,3.277613437,1,3,0,0,0,0,0,0,0,0,0,0,benign
3,33,16,0,0.03030303,2,0,0,1,1,1,3.572431251,3.25,1,3,0,0,0,0,0,0,0,0,0,0,benign
3,49,15,0,0.020408163,3,0,0,0,1,0,3.899714195,3.240223929,1,3,0,0,0,0,0,0,0,0,0,0,benign
3,63,15,0,0.238095238,3,0,13,0,3,0,3.907759485,3.240223929,2,4,0,0,0,0,0,0,0,0,0,0,benign
3,33,10,0,0.03030303,3,0,0,0,1,0,3.572431251,3.121928095,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,34,2,0,0.205882353,3,0,5,0,2,0,3.46132014,1,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,36,8,0,0.027777778,3,0,0,0,1,0,3.558518613,2.75,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,42,9,0,0.023809524,3,0,0,0,1,0,3.569702317,2.725480557,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,32,8,0,0.03125,3,0,0,0,1,0,3.4548224,2.75,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,54,5,10,0.407407407,4,0,10,0,5,0,3.821441945,2.321928095,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,59,5,13,0.457627119,4,0,13,0,5,0,3.846439345,2.321928095,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,59,5,13,0.457627119,4,0,13,0,6,0,3.782089642,2.321928095,1,6,0,0,0,0,0,0,0,0,0,0,benign
3,81,5,25,0.604938272,4,0,25,0,6,0,4.003136619,2.321928095,0,5,0,0,0,0,0,0,0,0,0,0,benign
3,68,5,14,0.529411765,4,0,14,0,5,0,3.779359652,2.321928095,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,62,5,13,0.483870968,4,0,13,0,6,0,3.840858864,2.321928095,1,6,0,0,0,0,0,0,0,0,0,0,benign
3,66,5,17,0.515151515,4,0,17,0,6,0,3.963809653,2.321928095,1,6,0,0,0,0,0,0,0,0,0,0,benign
3,79,5,23,0.594936709,4,0,23,0,5,0,3.866178462,2.321928095,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,67,5,9,0.52238806,4,0,19,0,5,0,4.10800723,2.321928095,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,70,9,9,0.485714286,4,0,19,0,4,0,4.250745911,2.725480557,0,5,0,0,0,0,0,0,0,0,0,0,benign
3,69,9,12,0.47826087,4,0,15,0,4,0,4.304805617,2.725480557,0,5,0,0,0,0,0,0,0,0,0,0,benign
3,125,19,0,0.632,3,0,66,0,13,0,4.204239407,3.431623566,8,7,0,0,0,0,0,0,0,0,0,0,benign
3,96,6,0,0.65625,3,0,40,0,13,0,4.310289674,2.584962501,0,7,0,0,0,0,0,0,0,0,0,0,benign
3,72,6,4,0.541666667,3,0,21,0,7,0,3.972993294,2.584962501,0,7,0,0,0,0,0,0,0,0,0,0,benign
3,68,6,4,0.514705882,3,0,14,0,5,0,4.21411412,2.584962501,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,96,6,47,0.65625,3,0,47,0,9,0,4.710190744,2.584962501,0,5,0,0,0,0,0,0,0,0,0,0,benign
3,86,5,48,0.627906977,3,0,48,0,9,0,4.430836718,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,54,5,16,0.407407407,3,0,16,0,3,0,3.89515092,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,59,5,21,0.457627119,3,0,21,0,4,0,3.866834554,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,56,5,18,0.428571429,3,0,18,0,3,0,3.901449182,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,54,5,16,0.407407407,3,0,16,0,4,0,3.770910335,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,59,5,21,0.457627119,3,0,21,0,4,0,3.792166408,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,59,5,21,0.457627119,3,0,21,0,4,0,3.94904942,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,54,5,16,0.407407407,3,0,16,0,3,0,3.990009704,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,61,5,23,0.475409836,3,0,23,0,4,0,3.847792592,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,51,5,13,0.37254902,3,0,13,0,3,0,3.664976724,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,53,5,15,0.396226415,3,0,15,0,3,0,3.714192447,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,62,5,24,0.483870968,3,0,24,0,4,0,4.152978358,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,53,5,15,0.396226415,3,0,15,0,3,0,3.804334461,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,85,5,47,0.623529412,3,0,47,0,8,0,4.315878487,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,78,5,40,0.58974359,3,0,40,0,5,0,3.830530126,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,68,5,30,0.529411765,3,0,30,0,4,0,3.883215693,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,52,5,14,0.384615385,3,0,14,0,3,0,3.829741775,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,60,5,22,0.466666667,3,0,22,0,4,0,3.855904922,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,71,5,33,0.549295775,3,0,33,0,6,0,4.250281714,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,46,5,8,0.304347826,3,0,8,0,2,0,3.815061012,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,53,5,15,0.396226415,3,0,15,0,3,0,4.051462154,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,64,5,26,0.5,3,0,26,0,4,0,3.954413924,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,55,5,17,0.418181818,3,0,17,0,3,0,3.827554659,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
2,97,14,0,0.701030928,2,0,62,0,12,0,4.143806997,3.039148672,9,5,0,0,0,0,0,0,0,0,0,0,benign
2,85,14,0,0.658823529,2,0,50,0,11,0,4.216879347,3.039148672,8,5,0,0,0,0,0,0,0,0,0,0,benign
2,110,14,76,0.736363636,2,0,76,0,13,0,4.135592572,3.039148672,11,4,0,0,0,0,0,0,0,0,0,0,benign
2,67,14,0,0.567164179,2,0,31,0,7,0,3.915875022,3.039148672,4,5,0,0,0,0,0,0,0,0,0,0,benign
2,111,14,0,0.738738739,2,0,75,0,13,0,4.172577449,3.039148672,10,5,0,0,0,0,0,0,0,0,0,0,benign
2,109,14,74,0.733944954,2,0,74,0,15,0,3.985437774,3.039148672,13,4,0,0,0,0,0,0,0,0,0,0,benign
3,49,9,0,0.163265306,3,0,4,0,3,0,3.905639062,2.725480557,0,5,0,0,0,0,0,0,0,0,0,0,benign
3,67,19,22,0.343283582,3,0,22,0,3,0,3.880144161,3.471354487,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,67,6,11,0.179104478,4,1,11,0,2,0,4.389422089,2.584962501,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,67,6,11,0.179104478,4,1,11,0,2,0,4.486460609,2.584962501,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,67,6,11,0.179104478,4,1,11,0,2,0,4.445644283,2.584962501,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,66,6,11,0.181818182,4,1,11,0,2,0,4.433208073,2.584962501,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,67,6,13,0.208955224,4,1,13,0,2,0,4.208712844,2.584962501,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,74,19,14,0.310810811,3,0,14,0,3,0,4.379244771,3.215841173,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,74,19,14,0.310810811,3,0,14,0,3,0,4.23817094,3.215841173,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,73,19,14,0.315068493,3,0,14,0,3,0,4.231207332,3.215841173,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,65,18,30,0.476923077,2,0,30,0,4,0,3.819773835,3.308270835,3,3,0,0,0,0,0,0,0,0,0,0,benign
3,85,8,39,0.564705882,4,0,39,0,8,0,4.309682304,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,83,8,37,0.554216867,4,0,37,0,8,0,4.348712855,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,37,20,0,0.027027027,2,0,0,0,1,0,3.795088586,3.58418372,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,34,8,0,0.029411765,3,0,0,0,1,0,3.93213804,2.75,0,3,0,0,0,0,0,0,0,0,0,0,benign
6,60,7,14,0.433333333,5,0,14,0,8,0,4.594456406,2.521640636,5,4,0,0,0,0,0,0,0,0,0,0,benign
3,35,18,0,0.028571429,2,0,0,1,1,1,3.541446071,3.182171364,1,3,0,0,0,0,0,0,0,0,0,0,benign
3,34,17,0,0.029411765,2,0,0,1,1,1,3.74741304,3.287625321,1,3,0,0,0,0,0,0,0,0,0,0,benign
3,82,9,52,0.695121951,3,0,52,0,13,0,4.612821833,2.419381946,3,4,0,0,0,0,0,0,4,0,0,0,benign
3,81,9,9,0.172839506,3,0,9,0,3,0,4.454807237,2.419381946,1,4,1,3,0,0,0,0,0,0,0,0,benign
3,31,14,0,0.032258065,2,0,0,0,1,0,3.499227547,3.235926351,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,42,8,0,0.023809524,3,0,0,0,1,0,3.717850465,2.75,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,43,9,0,0.023255814,3,0,0,0,1,0,3.69951385,2.725480557,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,30,13,0,0.033333333,2,0,0,0,1,0,3.077819531,2.565448372,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,36,8,11,0.333333333,3,0,11,0,2,0,3.499227542,2.75,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,81,8,35,0.543209877,4,0,35,0,8,0,4.289197821,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,50,2,14,0.46,5,0,14,0,5,0,3.869576746,1,2,4,0,0,0,0,0,0,0,0,0,0,benign
3,49,2,12,0.448979592,5,0,12,0,4,0,4.123231429,1,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,61,8,32,0.606557377,2,0,32,0,2,0,4.189125478,3,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,27,10,0,0.037037037,2,0,0,0,1,0,3.085055103,2.921928095,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,39,17,0,0.025641026,3,0,0,0,1,0,3.772055209,3.572469459,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,23,6,0,0.043478261,2,0,0,0,1,0,3.169925001,1.723308334,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,31,14,0,0.032258065,2,0,0,0,1,0,3.219528282,3.093069208,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,60,9,34,0.583333333,3,0,34,0,7,0,3.806198333,3.169925001,2,3,0,0,0,0,0,0,0,0,0,0,benign
3,55,9,29,0.545454545,3,0,29,0,5,0,3.938654717,3.169925001,2,3,0,0,0,0,0,0,0,0,0,0,benign
3,65,9,39,0.615384615,3,0,39,0,7,0,4.08331803,3.169925001,2,3,0,0,0,0,0,0,0,0,0,0,benign
3,145,9,119,0.827586207,3,0,119,0,20,0,4.450350209,3.169925001,2,3,0,0,0,0,0,0,0,0,0,0,benign
3,67,9,41,0.626865672,3,0,41,0,8,0,4.102168956,3.169925001,2,3,0,0,0,0,0,0,0,0,0,0,benign
3,88,9,62,0.715909091,3,0,62,0,13,0,4.129173079,3.169925001,2,3,0,0,0,0,0,0,0,0,0,0,benign
3,54,9,28,0.537037037,3,0,28,0,4,0,3.635430907,3.169925001,2,3,0,0,0,0,0,0,0,0,0,0,benign
3,69,9,43,0.637681159,3,0,43,0,8,0,4.056127543,3.169925001,2,3,0,0,0,0,0,0,0,0,0,0,benign
3,96,11,0,0.71875,2,0,56,1,14,1,4.242388989,2.781301471,10,7,0,0,0,0,0,0,0,0,0,0,benign
3,122,11,0,0.778688525,2,0,82,1,20,1,4.227024455,2.781301471,16,7,0,0,0,0,0,0,0,0,0,0,benign
3,47,5,13,0.404255319,3,0,13,0,3,0,3.669576746,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,61,5,27,0.540983607,3,0,27,0,7,0,4.077567157,1.921928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
